StudentID,Semester,Course,Hours,Grade
78,SP2024,ENV 5257,3,C
77,SP2024,PHIL 5377,4,A
45,SP2024,POLSCI 5062,3,C
73,SP2024,BUS 6785,3,C
61,SP2024,ENV 5370,3,D
31,SP2024,HIST 5219,2,C
52,SP2024,ART 6661,3,D
26,SP2024,BUS 5626,3,B
29,SP2024,MATH 6455,3,A
38,SP2024,PHIL 6072,3,F
38,SP2024,ME 5653,3,B
45,SP2024,ART 6325,3,A
22,SP2024,PHIL 5491,4,B
23,SP2024,BIO 5954,4,F
43,SP2024,PHYS 5429,2,A
69,SP2024,EDU 5690,2,A
76,SP2024,HIST 6596,3,A
24,SP2024,ENG 6718,3,A
67,SP2024,ECON 6764,3,A
20,SP2024,PHIL 5130,3,C
75,SP2024,PHIL 5995,3,B
25,SP2024,ECON 6521,3,C
59,SP2024,PSY 6041,3,F
8,SP2024,EE 5960,3,D
76,SP2024,PHYS 5188,3,F
12,SP2024,HIST 5909,3,D
16,SP2024,BUS 6853,3,B
47,SP2024,MATH 5402,3,B
36,SP2024,ME 5236,3,A
30,SP2024,LAW 5480,4,C
2,SP2024,ENG 6268,2,D
6,SP2024,EE 6596,3,D
5,SP2024,PHYS 5737,4,F
33,SP2024,EDU 5141,3,D
27,SP2024,PHYS 6122,4,C
65,SP2024,ENG 6730,3,C
56,SP2024,ECON 5826,4,C
43,SP2024,BIO 5992,3,B
18,SP2024,POLSCI 5157,3,D
9,SP2024,MATH 5747,3,C
47,SP2024,ME 5849,2,B
71,SP2024,ENG 5601,3,C
62,SP2024,CS 6004,4,B
34,SP2024,LAW 5409,2,B
8,SP2024,PSY 5670,2,A
63,SP2024,MUS 6768,4,C
40,SP2024,CHEM 5398,3,C
55,SP2024,BIO 6645,3,C
49,SP2024,EE 6189,3,B
80,SP2024,PHIL 6234,2,B
0,SP2024,LAW 5973,3,A
50,SP2024,ART 5112,4,C
72,SP2024,POLSCI 5486,3,C
19,SP2024,SOC 6089,4,B
44,SP2024,MUS 5627,3,B
69,SP2024,CS 5249,3,D
41,SP2024,PSY 6413,3,A
33,SP2024,CS 5927,3,B
18,SP2024,ENV 5815,4,C
57,SP2024,MUS 6916,4,C
41,SP2024,PHYS 5411,4,B
11,SP2024,PHIL 6824,2,B
9,SP2024,HIST 5532,3,C
6,SP2024,CHEM 5489,4,C
52,SP2024,HIST 5267,3,B
38,SP2024,BUS 5556,3,B
72,SP2024,MUS 5698,4,F
5,SP2024,EE 5556,2,C
63,SP2024,ENG 5425,4,D
44,SP2024,PHYS 5354,3,A
51,SP2024,ENG 6030,2,C
56,SP2024,ECON 6049,3,A
31,SP2024,POLSCI 5026,3,F
68,SP2024,HIST 5571,3,A
26,SP2024,ME 5406,3,A
11,SP2024,BUS 5422,3,C
26,SP2024,CS 5999,3,A
24,SP2024,EE 5322,3,F
1,SP2024,SOC 5179,3,C
12,SP2024,MATH 5244,4,D
58,SP2024,PHYS 6478,3,A
2,SP2024,MATH 5081,3,A
30,SP2024,ME 5940,3,C
7,SP2024,CS 5961,3,C
74,SP2024,POLSCI 6326,4,B
65,SP2024,LAW 6283,4,B
42,SP2024,PHYS 5562,4,B
54,SP2024,EDU 5137,3,B
70,SP2024,PSY 5709,3,B
46,SP2024,ENV 5052,4,C
40,SP2024,LAW 5052,4,C
41,SP2024,EE 6564,4,F
57,SP2024,PSY 5487,3,B
73,SP2024,SOC 5592,3,C
49,SP2024,ME 5796,4,A
79,SP2024,MATH 6038,4,B
74,SP2024,ART 6675,3,B
59,SP2024,ENV 6173,3,C
52,SP2024,BUS 6734,4,C
39,SP2024,PHYS 5017,4,C
31,SP2024,PHIL 5075,3,F
8,SP2024,CHEM 6213,4,A
42,SP2024,HIST 5802,3,D
37,SP2024,CHEM 5755,3,C
60,SP2024,ART 5239,2,B
50,SP2024,CHEM 5885,4,B
20,SP2024,EDU 5213,3,A
10,SP2024,ENG 5143,3,C
0,SP2024,MATH 6512,3,C
9,SP2024,CS 5638,3,A
15,SP2024,SOC 6820,2,D
39,SP2024,BIO 6669,3,B
6,SP2024,CHEM 5711,4,B
51,SP2024,ART 6281,4,F
17,SP2024,PHIL 5217,3,B
65,SP2024,EDU 5480,3,A
10,SP2024,BUS 6531,3,B
66,SP2024,BUS 5973,3,C
51,SP2024,CS 5529,3,B
47,SP2024,PSY 5711,3,C
2,SP2024,HIST 5414,3,D
61,SP2024,ART 5561,2,B
16,SP2024,BUS 5655,3,C
53,SP2024,MATH 5863,3,B
32,SP2024,ECON 6284,4,C
63,SP2024,PSY 5141,3,C
79,SP2024,CHEM 6086,4,B
26,SP2024,POLSCI 5643,2,B
59,SP2024,ECON 6480,3,C
77,SP2024,BUS 5672,3,C
61,SP2024,ECON 5340,4,B
47,SP2024,CHEM 5632,3,B
10,SP2024,PHIL 5486,4,B
70,SP2024,MATH 6042,3,B
9,SP2024,HIST 5786,2,F
33,SP2024,CHEM 5827,2,D
36,SP2024,ENV 5740,4,A
80,SP2024,MATH 5797,2,A
36,SP2024,SOC 6167,4,B
32,SP2024,POLSCI 6151,3,A
11,SP2024,PHIL 5275,3,A
9,SP2024,ENV 5258,3,C
66,SP2024,BIO 5541,3,B
45,SP2024,BIO 5342,2,B
49,SP2024,POLSCI 6252,3,C
4,SP2024,MATH 5727,3,C
60,SP2024,PHYS 5038,3,B
31,SP2024,MATH 5098,4,C
54,SP2024,POLSCI 5954,3,A
37,SP2024,CS 5143,4,A
74,SP2024,CHEM 6893,3,C
57,SP2024,ME 5336,3,B
66,SP2024,LAW 5860,2,B
50,SP2024,EDU 5191,4,D
60,SP2024,MATH 6160,3,F
28,SP2024,PHIL 5912,2,C
25,SP2024,PHIL 5206,3,B
29,SP2024,BUS 5320,3,A
69,SP2024,HIST 6849,4,B
19,SP2024,ME 5717,3,F
71,SP2024,CHEM 6726,2,C
16,SP2024,ME 6072,3,B
64,SP2024,CHEM 5553,4,B
41,SP2024,PSY 5218,2,C
23,SP2024,PHYS 6636,3,F
80,SP2024,ENG 5900,3,B
3,SP2024,CS 6382,3,A
36,SP2024,HIST 5708,3,A
13,SP2024,PSY 5573,3,B
20,SP2024,PHYS 6137,4,B
53,SP2024,SOC 5412,4,A
67,SP2024,ART 6411,4,F
19,SP2024,BIO 5379,3,B
