StudentID,Semester,Course,Hours,Grade
27,FS2024,PSY 5118,3,C
23,FS2024,ENV 6104,3,A
43,FS2024,PSY 6190,2,B
38,FS2024,ME 5922,3,C
34,FS2024,BIO 6562,2,B
12,FS2024,ECON 6876,3,C
69,FS2024,EDU 6058,2,F
77,FS2024,MUS 5513,3,C
46,FS2024,ENV 5368,3,D
47,FS2024,MATH 5326,4,A
64,FS2024,HIST 5693,4,F
47,FS2024,SOC 6863,4,D
23,FS2024,SOC 6047,3,A
28,FS2024,HIST 5681,2,C
61,FS2024,PHIL 5026,3,F
16,FS2024,SOC 6055,3,C
67,FS2024,ECON 5638,3,F
41,FS2024,SOC 5307,3,F
44,FS2024,CHEM 5614,2,A
68,FS2024,ECON 5503,4,A
69,FS2024,ART 5762,4,C
76,FS2024,LAW 5163,3,F
60,FS2024,BIO 5227,3,B
34,FS2024,CHEM 6157,3,A
52,FS2024,LAW 6346,2,B
56,FS2024,ENG 6736,3,B
72,FS2024,PHYS 5399,3,A
62,FS2024,LAW 5681,3,B
24,FS2024,ENG 5078,3,C
6,FS2024,EDU 5454,3,C
1,FS2024,ENG 5333,3,B
54,FS2024,BUS 5996,3,C
34,FS2024,SOC 5011,3,B
48,FS2024,BUS 6404,3,B
21,FS2024,BUS 5520,3,D
33,FS2024,HIST 6476,2,C
67,FS2024,PHIL 5082,4,A
77,FS2024,ART 6474,3,C
54,FS2024,ENV 6868,3,B
52,FS2024,ART 5171,4,D
22,FS2024,ART 5779,3,C
74,FS2024,SOC 5708,3,B
55,FS2024,BUS 6154,3,B
77,FS2024,ENV 5643,4,C
57,FS2024,ECON 6979,3,B
43,FS2024,EE 5103,4,B
73,FS2024,PSY 6768,3,B
49,FS2024,EE 6321,3,B
31,FS2024,SOC 5055,3,B
65,FS2024,CS 6170,3,F
26,FS2024,ENG 6385,3,B
37,FS2024,MATH 5920,4,B
48,FS2024,CHEM 6443,3,B
43,FS2024,EE 5591,4,B
21,FS2024,BUS 5570,4,F
22,FS2024,LAW 5776,4,B
42,FS2024,LAW 5900,2,C
76,FS2024,PSY 6173,3,B
54,FS2024,PSY 5737,3,D
24,FS2024,PHYS 5717,4,B
66,FS2024,EE 5167,3,A
20,FS2024,MATH 6973,3,A
70,FS2024,PHIL 5554,3,C
25,FS2024,CS 6090,3,B
67,FS2024,EDU 6436,4,C
8,FS2024,PSY 5546,4,B
74,FS2024,EE 5162,3,C
12,FS2024,ME 5803,3,A
15,FS2024,POLSCI 5064,4,A
45,FS2024,BIO 5948,3,C
35,FS2024,SOC 5063,3,B
30,FS2024,ART 5215,3,A
2,FS2024,PHYS 5138,3,C
6,FS2024,CHEM 6870,3,C
4,FS2024,PHIL 5223,3,A
32,FS2024,MUS 5842,2,C
27,FS2024,BIO 6728,2,B
69,FS2024,HIST 5736,3,B
54,FS2024,LAW 5989,3,C
41,FS2024,CHEM 6057,4,A
17,FS2024,ENG 6365,3,B
9,FS2024,LAW 5373,2,A
45,FS2024,ENV 5409,2,F
59,FS2024,CHEM 5969,3,C
61,FS2024,ART 6073,3,B
33,FS2024,EE 5352,3,C
7,FS2024,PHIL 6807,3,D
78,FS2024,ME 5289,3,B
38,FS2024,BUS 6871,4,A
53,FS2024,BUS 5649,3,B
48,FS2024,CHEM 6940,3,A
66,FS2024,EE 6968,3,A
0,FS2024,MATH 6159,3,D
48,FS2024,SOC 6156,3,A
72,FS2024,ENV 5112,3,A
18,FS2024,ME 6470,3,C
42,FS2024,ME 5303,3,B
68,FS2024,LAW 6833,4,C
40,FS2024,CS 5047,3,A
32,FS2024,EDU 5281,3,A
18,FS2024,MATH 5204,4,B
55,FS2024,BUS 5963,3,A
40,FS2024,PHIL 5304,3,B
11,FS2024,EDU 5827,3,C
8,FS2024,MATH 5365,3,A
5,FS2024,ENG 5466,3,C
50,FS2024,LAW 5478,3,C
37,FS2024,BUS 5215,3,C
71,FS2024,MUS 5141,3,F
4,FS2024,SOC 5498,2,B
62,FS2024,ENG 6266,4,F
43,FS2024,PSY 6249,4,B
49,FS2024,HIST 5919,3,C
54,FS2024,CS 5078,3,C
30,FS2024,ME 5881,3,A
68,FS2024,CS 6270,3,C
26,FS2024,ART 5747,3,F
11,FS2024,ECON 6406,3,F
25,FS2024,PHIL 6358,3,D
24,FS2024,ART 5714,3,C
1,FS2024,ENG 5303,3,B
61,FS2024,HIST 5648,3,B
11,FS2024,BIO 5738,3,B
56,FS2024,ENG 5430,2,B
2,FS2024,ME 5942,3,B
29,FS2024,PSY 5833,3,B
7,FS2024,EE 5590,4,F
74,FS2024,POLSCI 5340,3,F
74,FS2024,EE 5890,4,F
40,FS2024,ENV 6363,4,C
53,FS2024,BIO 5968,3,C
69,FS2024,CHEM 5243,3,B
63,FS2024,MUS 6254,3,C
44,FS2024,POLSCI 5412,4,C
39,FS2024,ENG 5480,3,B
39,FS2024,EE 5053,3,B
55,FS2024,BIO 5081,2,C
73,FS2024,POLSCI 5158,3,C
47,FS2024,CHEM 5018,4,C
79,FS2024,LAW 6217,3,A
73,FS2024,POLSCI 6725,3,D
57,FS2024,EE 6139,4,D
51,FS2024,LAW 6202,2,C
38,FS2024,EDU 6382,2,C
30,FS2024,BIO 5268,3,A
7,FS2024,ECON 5201,3,C
40,FS2024,PSY 5065,3,B
35,FS2024,ECON 5943,4,B
58,FS2024,ENG 5782,2,D
49,FS2024,EE 5845,3,B
19,FS2024,ART 6443,2,A
9,FS2024,MATH 6717,3,B
0,FS2024,ECON 5495,2,C
9,FS2024,ENV 6269,3,F
14,FS2024,ECON 5833,3,B
38,FS2024,BIO 5826,4,B
6,FS2024,SOC 5135,3,A
49,FS2024,CS 6302,3,B
17,FS2024,PSY 5618,4,C
64,FS2024,EE 5928,4,C
9,FS2024,PHYS 5578,3,C
65,FS2024,BIO 6205,4,C
50,FS2024,ART 5117,3,B
45,FS2024,PHIL 6858,2,B
2,FS2024,PHYS 5449,2,A
59,FS2024,CS 5261,3,B
16,FS2024,LAW 5070,4,B
51,FS2024,EDU 5605,3,B
31,FS2024,LAW 6916,3,B
62,FS2024,EE 5400,3,C
79,FS2024,ENV 5123,4,F
25,FS2024,LAW 5283,3,C
57,FS2024,ENG 5259,3,B
77,FS2024,BUS 5171,3,B
60,FS2024,EE 6174,4,B
45,FS2024,CS 6902,3,B
9,FS2024,ART 5063,2,C
69,FS2024,BIO 6064,3,C
9,FS2024,POLSCI 5221,3,A
32,FS2024,LAW 5271,2,A
35,FS2024,CHEM 5138,2,D
80,FS2024,EE 5560,4,A
35,FS2024,CS 5355,4,B
32,FS2024,ART 6117,4,F
10,FS2024,BUS 5809,4,C
8,FS2024,CHEM 5278,4,F
65,FS2024,MUS 5410,3,B
44,FS2024,MUS 5152,4,B
47,FS2024,POLSCI 6612,4,C
3,FS2024,EE 5113,3,B
59,FS2024,ME 5751,3,B
30,FS2024,BUS 6214,3,A
52,FS2024,HIST 6457,3,C
36,FS2024,MATH 5491,3,B
73,FS2024,POLSCI 5171,3,D
55,FS2024,MUS 5782,3,B
65,FS2024,BIO 5752,3,B
48,FS2024,POLSCI 5105,3,A
58,FS2024,ECON 5674,3,C
28,FS2024,SOC 6298,3,C
24,FS2024,EDU 6879,3,F
28,FS2024,ENV 6087,4,C
68,FS2024,BIO 5696,3,A
18,FS2024,SOC 5419,4,B
70,FS2024,MATH 5954,4,A
16,FS2024,EDU 5135,3,C
62,FS2024,EE 5280,3,D
40,FS2024,ENV 5309,4,A
23,FS2024,EE 6985,3,B
80,FS2024,PSY 6970,3,A
3,FS2024,CHEM 6777,2,B
35,FS2024,CS 5507,3,B
13,FS2024,BUS 5884,3,A
20,FS2024,ENG 5565,3,A
51,FS2024,PHYS 5588,3,C
66,FS2024,SOC 6081,3,B
19,FS2024,LAW 6912,3,B
