StudentID,Semester,Course,Hours,Grade
20,FS2022,BIO 3819,3,B
31,FS2022,MATH 4115,3,A
79,FS2022,PSY 4680,4,C
52,FS2022,ME 3515,3,F
4,FS2022,EDU 4071,3,B
9,FS2022,ART 3296,4,A
71,FS2022,EDU 3616,3,F
22,FS2022,BUS 3751,3,B
18,FS2022,ME 3903,3,D
71,FS2022,PHIL 4547,3,B
11,FS2022,LAW 3795,3,A
23,FS2022,LAW 3760,3,C
4,FS2022,ART 4355,2,B
3,FS2022,ENV 4131,3,C
13,FS2022,ART 3614,3,A
25,FS2022,MATH 3007,3,A
42,FS2022,ENV 4754,3,A
6,FS2022,BIO 4580,4,D
16,FS2022,ENG 3928,4,C
55,FS2022,BIO 4207,3,C
40,FS2022,SOC 3223,3,B
56,FS2022,POLSCI 3010,3,A
78,FS2022,ECON 3852,4,C
47,FS2022,POLSCI 4810,3,C
73,FS2022,BIO 4488,3,B
66,FS2022,ENV 3052,3,B
1,FS2022,ENG 4990,3,A
9,FS2022,MATH 3902,3,C
56,FS2022,PHYS 4371,2,B
29,FS2022,CHEM 4548,3,A
69,FS2022,POLSCI 3812,3,A
75,FS2022,CS 3660,3,A
3,FS2022,CS 3414,3,A
74,FS2022,CS 3513,3,A
25,FS2022,SOC 3810,2,C
57,FS2022,SOC 3971,3,C
0,FS2022,ME 4020,4,B
3,FS2022,EDU 3116,2,D
62,FS2022,ECON 3663,3,A
12,FS2022,LAW 4976,2,A
38,FS2022,CS 3730,3,B
47,FS2022,POLSCI 3279,2,C
12,FS2022,BIO 3837,2,D
21,FS2022,BUS 3526,3,C
66,FS2022,ECON 4134,3,B
37,FS2022,PSY 3317,3,C
6,FS2022,ECON 3768,4,A
77,FS2022,LAW 4569,2,C
40,FS2022,MATH 3858,3,A
39,FS2022,ENV 4542,3,C
5,FS2022,ECON 4094,4,B
1,FS2022,MATH 3138,3,B
61,FS2022,ME 3438,4,B
56,FS2022,LAW 3159,4,C
21,FS2022,EE 3307,3,B
19,FS2022,SOC 3439,4,A
48,FS2022,ME 3913,3,C
75,FS2022,MATH 3496,3,B
22,FS2022,ENG 3168,3,A
22,FS2022,MATH 3076,3,D
26,FS2022,PHIL 3726,4,B
71,FS2022,POLSCI 4356,3,C
53,FS2022,BIO 3058,3,A
63,FS2022,PHYS 3817,3,B
72,FS2022,CHEM 4489,3,C
59,FS2022,EE 3443,3,A
65,FS2022,POLSCI 4831,2,C
29,FS2022,ME 3692,3,C
73,FS2022,MUS 3620,3,C
21,FS2022,PHIL 3636,3,B
34,FS2022,PHYS 4201,4,B
37,FS2022,SOC 3669,3,B
73,FS2022,ECON 3914,3,F
31,FS2022,ENV 4322,3,B
16,FS2022,CS 3371,3,B
77,FS2022,ENG 4817,4,D
71,FS2022,ME 3050,3,A
14,FS2022,CS 4446,4,B
38,FS2022,MUS 4221,3,B
23,FS2022,PHYS 4627,3,B
42,FS2022,MATH 4883,4,F
63,FS2022,BIO 3630,3,C
76,FS2022,EDU 4193,3,B
44,FS2022,ME 4620,4,C
67,FS2022,EE 3156,3,B
63,FS2022,HIST 3182,3,C
32,FS2022,BIO 3763,3,C
62,FS2022,PHIL 3512,2,C
58,FS2022,LAW 3423,3,B
7,FS2022,SOC 3745,4,F
26,FS2022,ECON 3310,3,B
59,FS2022,HIST 3093,3,B
33,FS2022,MUS 3130,3,A
80,FS2022,BIO 4469,3,F
43,FS2022,ENV 3723,3,B
11,FS2022,MATH 3647,3,C
21,FS2022,SOC 3369,3,B
79,FS2022,LAW 4712,2,C
37,FS2022,ENV 3842,3,A
1,FS2022,BUS 4829,3,A
58,FS2022,ME 3792,3,F
76,FS2022,MUS 3012,3,B
30,FS2022,ME 3033,3,B
28,FS2022,ENV 3417,3,A
2,FS2022,PSY 4578,3,C
54,FS2022,MATH 3772,4,A
20,FS2022,HIST 3261,3,C
15,FS2022,SOC 4701,3,A
54,FS2022,LAW 3684,3,A
50,FS2022,HIST 3168,3,A
31,FS2022,PSY 4195,3,A
75,FS2022,CS 3501,4,A
45,FS2022,PSY 4131,4,B
47,FS2022,PHIL 3717,2,B
36,FS2022,CS 3551,3,F
70,FS2022,PHIL 3267,2,B
17,FS2022,CHEM 4517,4,F
42,FS2022,HIST 4237,3,F
31,FS2022,PHYS 4683,3,C
37,FS2022,MATH 3404,2,B
28,FS2022,CHEM 3903,3,A
0,FS2022,ART 4963,2,B
17,FS2022,HIST 3132,3,F
13,FS2022,LAW 3268,3,B
43,FS2022,MUS 3400,3,B
23,FS2022,ART 3812,2,C
18,FS2022,ENG 4403,2,D
27,FS2022,ART 3718,3,A
61,FS2022,EDU 3790,3,B
66,FS2022,PSY 3285,2,A
18,FS2022,CS 4338,3,C
50,FS2022,ART 4212,3,F
13,FS2022,PHIL 4599,2,B
4,FS2022,LAW 4677,3,C
7,FS2022,CHEM 3239,3,B
27,FS2022,HIST 4741,3,C
23,FS2022,HIST 3776,2,A
50,FS2022,HIST 3609,2,D
38,FS2022,BIO 4601,4,B
34,FS2022,MATH 3060,3,F
13,FS2022,ART 3566,2,C
47,FS2022,CS 3249,4,B
67,FS2022,PHYS 3739,3,B
47,FS2022,EE 4027,2,C
75,FS2022,EE 3139,2,B
64,FS2022,PHIL 4505,4,C
43,FS2022,MATH 3290,3,A
24,FS2022,ENG 3254,4,C
28,FS2022,ECON 3401,2,B
71,FS2022,CS 3561,3,C
16,FS2022,ENV 3161,3,C
68,FS2022,ECON 3671,2,B
42,FS2022,CS 3585,3,C
75,FS2022,MATH 4277,2,F
68,FS2022,CHEM 3478,2,A
44,FS2022,CHEM 3277,4,B
52,FS2022,LAW 3339,3,B
61,FS2022,BIO 3377,3,A
34,FS2022,CHEM 3064,4,D
48,FS2022,POLSCI 3623,3,C
57,FS2022,EDU 3844,3,B
76,FS2022,MUS 3363,4,B
57,FS2022,CHEM 3548,4,C
24,FS2022,MUS 4014,3,C
7,FS2022,MUS 3928,3,A
2,FS2022,ECON 3306,3,B
61,FS2022,PHYS 3587,3,A
35,FS2022,ENV 3330,3,B
55,FS2022,PSY 3670,3,A
51,FS2022,CHEM 3181,3,A
21,FS2022,ART 3614,3,A
34,FS2022,EDU 3876,2,B
72,FS2022,ECON 4986,3,B
67,FS2022,ENV 4215,3,B
54,FS2022,ENG 3094,3,B
53,FS2022,ME 3656,3,B
22,FS2022,MATH 3032,3,C
74,FS2022,PHIL 3091,4,B
76,FS2022,ME 4025,2,D
77,FS2022,POLSCI 3134,3,B
72,FS2022,EDU 3162,3,A
44,FS2022,HIST 3034,3,F
73,FS2022,PSY 3233,3,F
69,FS2022,BUS 4788,3,C
31,FS2022,ART 3134,2,A
26,FS2022,HIST 3499,3,F
37,FS2022,CHEM 4426,3,C
49,FS2022,HIST 4233,4,C
44,FS2022,ECON 4102,3,B
22,FS2022,ECON 3350,3,A
23,FS2022,PHIL 4757,3,B
43,FS2022,ENG 3277,3,D
75,FS2022,MATH 4745,3,C
54,FS2022,LAW 4985,3,C
24,FS2022,ART 3358,3,B
67,FS2022,CHEM 3902,4,C
20,FS2022,PHYS 3582,4,C
60,FS2022,HIST 3430,3,B
25,FS2022,POLSCI 4491,3,A
59,FS2022,PHIL 3244,4,D
8,FS2022,SOC 4501,4,A
74,FS2022,ME 3924,2,B
12,FS2022,HIST 4234,3,B
16,FS2022,POLSCI 4812,3,C
46,FS2022,PHYS 3366,3,C
35,FS2022,PHYS 3314,3,B
30,FS2022,HIST 4808,3,C
2,FS2022,LAW 3196,3,D
7,FS2022,MUS 3568,2,C
5,FS2022,POLSCI 4353,4,D
32,FS2022,MATH 3961,3,F
27,FS2022,HIST 3347,3,C
64,FS2022,ENG 3781,3,B
55,FS2022,EE 4240,4,A
42,FS2022,ECON 4750,3,B
18,FS2022,ECON 4509,3,B
10,FS2022,LAW 3236,3,D
46,FS2022,CHEM 3642,4,C
60,FS2022,EDU 3796,3,A
61,FS2022,PSY 3985,3,C
33,FS2022,MUS 3652,3,A
8,FS2022,EE 3983,3,C
63,FS2022,MUS 3426,3,C
39,FS2022,ECON 4129,3,B
53,FS2022,SOC 3816,3,B
48,FS2022,CS 4080,2,B
67,FS2022,MATH 3719,3,C
0,FS2022,SOC 4324,3,C
49,FS2022,PSY 3273,3,C
72,FS2022,MATH 3999,4,B
19,FS2022,LAW 4266,3,B
43,FS2022,MATH 4945,2,C
69,FS2022,ENV 3815,3,D
40,FS2022,ENV 3900,3,A
32,FS2022,ENV 4648,3,C
19,FS2022,EDU 4329,3,B
55,FS2022,LAW 3208,3,C
41,FS2022,SOC 3257,4,F
12,FS2022,CS 4692,3,C
9,FS2022,ME 4715,3,A
6,FS2022,BIO 3601,3,B
51,FS2022,MUS 3297,4,A
38,FS2022,MUS 3730,3,A
72,FS2022,EE 3122,3,C
5,FS2022,POLSCI 4108,4,B
63,FS2022,ME 3513,3,F
44,FS2022,ENV 4202,4,B
49,FS2022,ENV 3946,3,B
54,FS2022,PHYS 3658,3,B
30,FS2022,MATH 4929,3,B
68,FS2022,HIST 4998,4,B
26,FS2022,CS 3726,3,A
12,FS2022,PHIL 4861,4,F
26,FS2022,HIST 3894,3,F
24,FS2022,ART 4941,3,B
1,FS2022,PHIL 3493,3,A
62,FS2022,CHEM 3836,2,F
12,FS2022,PHYS 3676,3,A
57,FS2022,ART 3237,4,C
2,FS2022,EE 3252,4,C
29,FS2022,PHYS 3587,3,B
8,FS2022,EDU 3002,2,B
74,FS2022,CS 4517,4,B
70,FS2022,EDU 3569,3,C
41,FS2022,MUS 4496,4,B
53,FS2022,BIO 3165,2,B
70,FS2022,MATH 3930,3,B
64,FS2022,ART 3387,3,C
45,FS2022,EE 3005,3,D
39,FS2022,CHEM 3232,3,B
40,FS2022,BUS 3201,3,B
56,FS2022,BUS 4962,3,A
73,FS2022,ECON 3312,3,C
48,FS2022,BIO 4451,2,B
79,FS2022,HIST 4249,3,B
74,FS2022,ART 4101,3,A
57,FS2022,EDU 3160,3,C
51,FS2022,MUS 4214,3,D
38,FS2022,EE 3113,3,A
30,FS2022,CHEM 4503,3,A
8,FS2022,MUS 3455,3,C
41,FS2022,ENV 3647,4,A
36,FS2022,ART 3832,4,B
58,FS2022,MATH 3887,2,B
49,FS2022,HIST 3771,2,C
20,FS2022,SOC 3378,2,B
10,FS2022,CHEM 4087,3,C
0,FS2022,MATH 4190,3,A
78,FS2022,EDU 3816,3,A
9,FS2022,HIST 4973,3,B
15,FS2022,MATH 3743,2,C
39,FS2022,BUS 3286,3,B
7,FS2022,ART 3615,3,D
50,FS2022,ENV 4278,4,A
69,FS2022,MUS 4592,3,B
17,FS2022,PHIL 3902,3,A
64,FS2022,PHIL 4555,3,C
10,FS2022,ECON 3612,3,B
65,FS2022,MATH 4711,3,D
50,FS2022,MATH 4814,3,C
46,FS2022,ME 4658,4,C
2,FS2022,BIO 4608,3,C
60,FS2022,ENV 4100,3,C
17,FS2022,ART 3939,3,B
52,FS2022,BIO 3885,3,C
31,FS2022,ENV 4782,3,B
62,FS2022,HIST 3572,2,F
79,FS2022,PHIL 3549,3,C
25,FS2022,PHYS 3118,3,B
58,FS2022,EDU 3532,4,B
77,FS2022,MATH 3830,3,A
60,FS2022,BUS 3502,3,A
46,FS2022,SOC 3514,2,B
10,FS2022,ME 3260,3,C
69,FS2022,MUS 3842,3,A
10,FS2022,EDU 3193,3,C
33,FS2022,PSY 3311,3,B
36,FS2022,MATH 4972,2,C
80,FS2022,ME 3929,3,B
35,FS2022,CHEM 3268,4,D
32,FS2022,EE 3269,3,B
11,FS2022,ENV 3850,3,D
9,FS2022,ECON 3710,3,C
65,FS2022,BUS 4374,4,C
45,FS2022,CS 3600,4,A
48,FS2022,ECON 3785,3,B
4,FS2022,PHYS 4051,3,C
59,FS2022,HIST 3229,3,D
30,FS2022,CS 3324,3,A
52,FS2022,EE 4019,3,B
36,FS2022,PSY 4390,3,A
73,FS2022,ME 3321,2,B
55,FS2022,ENV 3546,3,B
65,FS2022,SOC 3276,3,B
49,FS2022,ECON 3627,3,A
58,FS2022,EE 4297,3,B
28,FS2022,EDU 4203,3,B
25,FS2022,ART 3595,4,C
29,FS2022,SOC 3121,2,B
68,FS2022,LAW 4079,2,B
19,FS2022,ART 4345,2,D
70,FS2022,LAW 4501,3,C
16,FS2022,POLSCI 3543,4,B
62,FS2022,MUS 3829,3,B
40,FS2022,ENV 3524,3,B
23,FS2022,SOC 4143,3,B
80,FS2022,POLSCI 3211,3,A
4,FS2022,LAW 4684,4,C
35,FS2022,CS 4233,3,A
13,FS2022,BIO 3560,4,C
20,FS2022,ART 3045,3,A
51,FS2022,LAW 3506,3,C
66,FS2022,ENV 3923,3,F
19,FS2022,MATH 3749,3,B
