StudentID,Semester,Course,Hours,Grade
34,FS2023,EDU 4008,2,B
36,FS2023,PSY 4792,3,A
74,FS2023,ART 4140,3,D
32,FS2023,POLSCI 4939,3,B
15,FS2023,PHIL 5833,3,C
77,FS2023,ART 4866,3,A
72,FS2023,CHEM 4691,2,C
13,FS2023,PSY 4142,4,C
38,FS2023,MATH 4688,3,B
22,FS2023,ECON 5022,3,B
42,FS2023,ENG 4608,3,A
63,FS2023,EDU 4392,4,C
76,FS2023,ART 5124,3,D
44,FS2023,LAW 5846,3,B
67,FS2023,EE 5339,4,B
63,FS2023,POLSCI 4191,3,D
32,FS2023,ENG 4851,3,D
62,FS2023,PHYS 4419,3,B
58,FS2023,BUS 5607,2,B
7,FS2023,POLSCI 5870,4,C
26,FS2023,MATH 4659,3,C
59,FS2023,EE 5372,3,B
33,FS2023,HIST 4698,4,B
80,FS2023,POLSCI 4205,3,A
43,FS2023,ME 4257,4,C
11,FS2023,PHIL 5397,2,A
21,FS2023,CHEM 4676,4,A
79,FS2023,BUS 4003,3,B
37,FS2023,MATH 5164,3,C
1,FS2023,MUS 5840,4,C
58,FS2023,EDU 4364,3,B
76,FS2023,MATH 4480,3,B
30,FS2023,ENG 5174,3,B
28,FS2023,EE 4479,3,C
2,FS2023,ME 5693,3,A
54,FS2023,ENG 4441,2,C
19,FS2023,MUS 4133,3,B
15,FS2023,BUS 4998,3,A
54,FS2023,EE 4479,2,C
50,FS2023,HIST 4234,2,C
31,FS2023,MUS 4511,3,A
76,FS2023,HIST 4308,2,A
45,FS2023,CHEM 4062,3,B
46,FS2023,PHYS 5222,3,C
36,FS2023,EDU 4732,2,A
70,FS2023,ECON 4121,3,B
16,FS2023,BIO 5584,4,F
41,FS2023,CS 4850,3,B
31,FS2023,ENG 5279,3,C
37,FS2023,MATH 4144,3,A
27,FS2023,EE 5598,3,F
0,FS2023,PHYS 4749,3,C
17,FS2023,PHIL 4686,3,B
13,FS2023,ENG 4745,4,B
43,FS2023,ME 4207,3,D
23,FS2023,EDU 4765,3,F
18,FS2023,ECON 4964,4,A
27,FS2023,SOC 4474,3,C
61,FS2023,CHEM 5364,4,B
66,FS2023,ENG 4676,2,B
18,FS2023,MUS 4311,3,F
49,FS2023,ENG 4511,3,A
12,FS2023,BIO 4489,3,B
4,FS2023,ENV 4460,3,C
7,FS2023,PSY 4506,2,A
27,FS2023,PSY 4965,3,B
23,FS2023,ART 4552,4,B
50,FS2023,MATH 4112,4,B
38,FS2023,PHIL 4010,2,C
34,FS2023,HIST 5343,3,A
12,FS2023,MATH 4979,3,C
46,FS2023,EDU 4869,2,A
68,FS2023,EDU 5425,3,B
47,FS2023,BUS 5668,3,A
75,FS2023,PHIL 4464,4,A
64,FS2023,ECON 4442,3,A
42,FS2023,CHEM 5296,3,B
23,FS2023,CHEM 4308,3,A
27,FS2023,EE 4866,4,A
72,FS2023,ECON 4209,3,B
16,FS2023,BIO 4082,3,A
68,FS2023,MATH 5628,4,B
41,FS2023,PHIL 4896,3,A
75,FS2023,CHEM 4883,3,B
68,FS2023,MATH 4564,3,D
43,FS2023,MUS 5238,3,B
52,FS2023,PHIL 5760,3,F
61,FS2023,MATH 4140,3,D
34,FS2023,EDU 4533,2,B
48,FS2023,CS 5634,3,B
57,FS2023,ART 5228,3,A
76,FS2023,ECON 5896,2,A
57,FS2023,ECON 4925,3,C
24,FS2023,EDU 5164,4,B
7,FS2023,ENV 4957,2,A
2,FS2023,ART 4697,3,B
61,FS2023,BIO 5071,3,B
35,FS2023,MATH 4769,3,A
55,FS2023,BUS 5458,3,B
51,FS2023,PSY 4381,3,A
21,FS2023,MUS 5791,4,F
34,FS2023,EE 4863,3,B
73,FS2023,PHIL 4786,3,C
67,FS2023,CS 4465,2,F
54,FS2023,CHEM 5387,4,A
53,FS2023,SOC 4585,2,C
22,FS2023,LAW 4852,3,C
74,FS2023,MATH 5611,4,C
77,FS2023,BUS 4179,3,D
78,FS2023,ENG 4305,3,B
72,FS2023,ENV 4935,3,A
44,FS2023,POLSCI 4009,3,B
73,FS2023,BIO 4345,3,B
69,FS2023,CHEM 4367,4,A
31,FS2023,PHYS 4011,2,B
25,FS2023,ME 5686,3,C
37,FS2023,CS 4554,3,B
49,FS2023,SOC 5446,3,A
44,FS2023,MUS 4962,3,C
21,FS2023,HIST 5563,4,B
22,FS2023,SOC 4239,3,D
42,FS2023,PHIL 4797,4,B
75,FS2023,ENV 4440,2,B
54,FS2023,PSY 4953,3,A
24,FS2023,ENG 5858,3,A
67,FS2023,SOC 4313,3,A
20,FS2023,ENV 5383,4,C
60,FS2023,CHEM 5677,4,C
25,FS2023,EDU 4594,3,A
59,FS2023,ENG 4377,3,C
8,FS2023,CS 4752,2,C
74,FS2023,PSY 4300,2,A
12,FS2023,ENG 5428,4,B
15,FS2023,PSY 4645,3,A
46,FS2023,ME 4705,4,F
35,FS2023,ENG 5852,3,B
30,FS2023,EE 4073,3,B
2,FS2023,PHYS 4074,3,B
6,FS2023,SOC 5595,3,B
5,FS2023,BIO 4194,3,A
32,FS2023,EDU 4537,3,C
26,FS2023,ENV 4456,3,A
64,FS2023,EE 4280,3,C
55,FS2023,ENV 5145,2,B
41,FS2023,BIO 4596,2,C
17,FS2023,ART 4967,4,C
9,FS2023,BUS 4560,3,B
45,FS2023,MATH 5638,3,C
60,FS2023,EDU 4229,3,C
61,FS2023,LAW 4676,3,A
34,FS2023,CS 4498,3,B
7,FS2023,BUS 4625,4,B
63,FS2023,PHYS 5930,3,C
38,FS2023,PSY 4044,2,B
53,FS2023,EE 4108,4,C
48,FS2023,ENG 5764,2,A
67,FS2023,ENG 4255,3,B
0,FS2023,ENG 5572,3,B
48,FS2023,ENV 4171,4,B
72,FS2023,CHEM 4369,2,C
18,FS2023,ME 5199,3,D
42,FS2023,ENV 5322,3,C
69,FS2023,EDU 5867,3,B
40,FS2023,SOC 4087,3,A
32,FS2023,MATH 4641,3,A
18,FS2023,POLSCI 4954,3,A
55,FS2023,EE 4059,2,B
40,FS2023,BUS 4456,3,B
11,FS2023,ECON 4051,3,B
8,FS2023,MUS 4200,3,C
6,FS2023,ENV 5946,3,B
51,FS2023,PSY 5335,2,A
37,FS2023,CHEM 4467,4,C
72,FS2023,MATH 4929,3,A
5,FS2023,EDU 4877,3,D
63,FS2023,ART 5041,4,C
43,FS2023,ECON 5366,2,C
49,FS2023,LAW 4690,3,C
54,FS2023,MUS 4409,4,C
31,FS2023,PHYS 5483,3,D
69,FS2023,ENG 5605,2,B
26,FS2023,CS 4758,2,C
11,FS2023,SOC 4037,2,D
25,FS2023,PHIL 4804,3,C
24,FS2023,PHIL 4390,2,B
1,FS2023,MATH 4266,2,C
62,FS2023,PHIL 5185,3,B
12,FS2023,MUS 4579,4,C
57,FS2023,PSY 4760,3,A
2,FS2023,CHEM 4309,2,C
29,FS2023,BUS 5696,3,D
7,FS2023,ECON 4102,2,C
74,FS2023,MATH 5671,3,C
70,FS2023,EDU 4443,4,A
40,FS2023,ECON 4680,4,B
53,FS2023,PHIL 4535,3,B
70,FS2023,EE 4526,4,B
64,FS2023,ENG 4535,3,C
44,FS2023,MATH 5237,3,C
39,FS2023,MUS 5153,3,B
40,FS2023,EE 5625,3,C
56,FS2023,ME 4326,4,C
74,FS2023,SOC 4969,2,F
47,FS2023,SOC 4805,4,C
79,FS2023,ART 5966,3,A
74,FS2023,ME 5030,4,B
57,FS2023,ME 4119,3,C
51,FS2023,MATH 4280,2,B
38,FS2023,PSY 4893,2,B
30,FS2023,MATH 4025,3,C
8,FS2023,POLSCI 5272,2,C
41,FS2023,POLSCI 5020,4,A
36,FS2023,EE 5521,3,B
58,FS2023,SOC 4956,3,B
49,FS2023,POLSCI 5426,3,B
19,FS2023,ECON 4294,4,B
10,FS2023,MUS 5401,3,C
0,FS2023,EDU 4083,3,A
78,FS2023,ART 4858,2,F
9,FS2023,LAW 4376,3,C
14,FS2023,PHYS 4913,3,C
38,FS2023,MUS 4666,3,C
6,FS2023,ME 4065,2,A
50,FS2023,EE 5369,3,B
69,FS2023,HIST 4584,3,C
17,FS2023,CHEM 5170,3,A
64,FS2023,ART 5341,4,B
9,FS2023,MUS 4359,3,B
65,FS2023,ENV 4370,3,F
50,FS2023,ME 5442,3,B
45,FS2023,ART 4127,3,A
2,FS2023,ECON 4421,4,C
60,FS2023,BUS 4715,3,A
16,FS2023,MATH 4926,4,C
52,FS2023,BIO 4586,4,C
31,FS2023,ECON 5553,3,C
62,FS2023,PHYS 4646,3,B
79,FS2023,PHIL 5821,3,B
25,FS2023,ME 4320,3,C
58,FS2023,ENV 4907,3,B
77,FS2023,MUS 5352,2,A
60,FS2023,HIST 4367,3,C
46,FS2023,PHIL 4365,3,A
10,FS2023,PHIL 4783,3,C
69,FS2023,PHIL 4965,3,A
9,FS2023,EE 5582,4,A
33,FS2023,BIO 4493,3,F
36,FS2023,LAW 5058,3,D
80,FS2023,MUS 4772,3,C
35,FS2023,CHEM 5798,3,A
32,FS2023,ME 5768,3,A
11,FS2023,PSY 4443,3,C
9,FS2023,PHIL 5385,3,D
65,FS2023,BIO 4837,4,A
44,FS2023,BUS 4977,4,C
48,FS2023,CS 5034,2,B
4,FS2023,CS 5498,3,B
59,FS2023,ART 4463,3,B
30,FS2023,ECON 5192,3,B
52,FS2023,ME 5435,3,A
36,FS2023,EDU 4563,2,B
73,FS2023,EE 5876,3,B
55,FS2023,LAW 4405,3,C
65,FS2023,CHEM 4914,3,C
49,FS2023,MATH 4946,3,C
58,FS2023,BIO 5207,3,F
28,FS2023,ECON 5281,3,A
24,FS2023,ECON 5321,2,B
28,FS2023,CHEM 4312,2,B
68,FS2023,ENV 4885,3,A
18,FS2023,HIST 4289,2,C
71,FS2023,MUS 5904,3,B
16,FS2023,BIO 4621,3,B
63,FS2023,PHIL 5408,2,A
40,FS2023,LAW 4973,3,B
23,FS2023,HIST 5289,2,A
80,FS2023,SOC 4525,3,B
3,FS2023,PSY 5563,4,A
35,FS2023,ENV 4423,3,B
13,FS2023,ECON 4560,2,A
20,FS2023,SOC 5455,4,D
51,FS2023,BIO 4489,3,C
66,FS2023,CS 5356,4,B
19,FS2023,BIO 4125,3,B
